Process_ID,ID,Timestamp,Voltage,Current,Power,Energy,Frequency,PF
Station04,324,2024-08-18 05:23:00,232.94,0.05,0.22,0.003,49.83,0.09
Station04,325,2024-08-18 05:24:00,220.71,0.02,0.21,0.002,50.24,0.05
Station04,326,2024-08-18 05:25:00,231.34,0.03,0.01,0.001,50.13,0.06
Station04,327,2024-08-18 05:26:00,234.73,0.02,0.02,0.002,49.79,0.05
Station04,328,2024-08-18 05:27:00,236.99,0.04,0.02,0.003,50.47,0.07
Station04,329,2024-08-18 05:28:00,227.49,0.04,0.22,0.002,49.55,0.01
Station04,330,2024-08-18 05:29:00,239.77,0.04,0.29,0.002,49.58,0.01
Station04,331,2024-08-18 05:30:00,222.58,0.03,0.44,0.002,50.18,0.09
Station04,332,2024-08-18 05:31:00,229.56,0.03,0.07,0.002,49.85,0.07
Station04,333,2024-08-18 05:32:00,221.72,0.04,0.12,0.002,50.16,0.08
Station04,334,2024-08-18 05:33:00,237.98,0.03,0.32,0.003,49.74,0.0
Station04,335,2024-08-18 05:34:00,228.03,0.03,0.29,0.003,50.2,0.04
Station04,336,2024-08-18 05:35:00,238.05,0.02,0.36,0.003,49.83,0.03
Station04,337,2024-08-18 05:36:00,234.96,0.04,0.04,0.002,50.01,0.07
Station04,338,2024-08-18 05:37:00,225.48,0.05,0.11,0.002,49.94,0.04
Station04,339,2024-08-18 05:38:00,238.14,0.04,0.49,0.002,50.0,0.03
Station04,340,2024-08-18 05:39:00,234.65,0.03,0.28,0.002,49.77,0.09
Station04,341,2024-08-18 05:40:00,238.32,0.03,0.43,0.001,50.39,0.03
Station04,342,2024-08-18 05:41:00,233.27,0.03,0.23,0.003,50.26,0.09
Station04,343,2024-08-18 05:42:00,221.04,0.04,0.46,0.003,49.87,0.06
Station04,344,2024-08-18 05:43:00,235.75,0.03,0.33,0.001,49.6,0.1
Station04,345,2024-08-18 05:44:00,226.63,0.03,0.17,0.002,50.4,0.02
Station04,346,2024-08-18 05:45:00,221.36,0.05,0.19,0.003,49.56,0.02
Station04,347,2024-08-18 05:46:00,228.67,0.02,0.11,0.002,49.66,0.08
Station04,348,2024-08-18 05:47:00,224.75,0.04,0.17,0.002,50.22,0.08
Station04,349,2024-08-18 05:48:00,236.17,0.03,0.08,0.002,49.89,0.02
Station04,350,2024-08-18 05:49:00,227.52,0.03,0.44,0.002,50.49,0.02
Station04,351,2024-08-18 05:50:00,232.8,0.04,0.19,0.003,50.35,0.0
Station04,352,2024-08-18 05:51:00,228.58,0.04,0.46,0.001,50.08,0.09
Station04,353,2024-08-18 05:52:00,229.49,0.05,0.47,0.002,50.09,0.05
Station04,354,2024-08-18 05:53:00,239.68,0.03,0.01,0.002,50.41,0.02
Station04,355,2024-08-18 05:54:00,231.99,0.04,0.24,0.002,50.48,0.0
Station04,356,2024-08-18 05:55:00,222.49,0.05,0.2,0.003,49.61,0.08
Station04,357,2024-08-18 05:56:00,231.54,0.04,0.12,0.003,50.22,0.03
Station04,358,2024-08-18 05:57:00,235.96,0.04,0.05,0.002,49.58,0.03
Station04,359,2024-08-18 05:58:00,235.99,0.02,0.21,0.003,50.19,0.07
Station04,360,2024-08-18 05:59:00,234.03,0.02,0.47,0.001,49.58,0.03
Station04,361,2024-08-18 06:00:00,221.65,0.03,0.33,0.003,49.77,0.06
Station04,362,2024-08-18 06:01:00,230.09,0.04,0.39,0.001,50.27,0.06
Station04,363,2024-08-18 06:02:00,228.17,0.03,0.44,0.002,49.8,0.01
Station04,364,2024-08-18 06:03:00,226.73,0.02,0.34,0.001,49.79,0.05
Station04,365,2024-08-18 06:04:00,229.45,0.02,0.06,0.003,50.1,0.06
Station04,366,2024-08-18 06:05:00,228.48,0.05,0.47,0.003,50.23,0.04
Station04,367,2024-08-18 06:06:00,228.67,0.04,0.18,0.003,50.32,0.02
Station04,368,2024-08-18 06:07:00,225.8,0.03,0.24,0.001,49.67,0.08
Station04,369,2024-08-18 06:08:00,220.92,0.03,0.08,0.003,50.24,0.08
Station04,370,2024-08-18 06:09:00,225.99,0.04,0.47,0.001,50.15,0.09
Station04,371,2024-08-18 06:10:00,231.71,0.04,0.3,0.002,50.21,0.09
Station04,372,2024-08-18 06:11:00,229.26,0.03,0.29,0.002,49.77,0.02
Station04,373,2024-08-18 06:12:00,224.24,0.02,0.48,0.002,49.68,0.0
Station04,374,2024-08-18 06:13:00,237.71,0.03,0.01,0.003,50.13,0.04
Station04,375,2024-08-18 06:14:00,224.16,0.03,0.02,0.002,50.07,0.05
Station04,376,2024-08-18 06:15:00,221.62,0.05,0.22,0.002,50.44,0.02
Station04,377,2024-08-18 06:16:00,236.04,0.04,0.28,0.002,50.05,0.05
Station04,378,2024-08-18 06:17:00,224.83,0.04,0.02,0.003,50.47,0.0
Station04,379,2024-08-18 06:18:00,234.0,0.04,0.13,0.002,50.36,0.09
Station04,380,2024-08-18 06:19:00,226.75,0.05,0.35,0.003,49.74,0.05
Station04,381,2024-08-18 06:20:00,223.63,0.05,0.04,0.001,49.52,0.09
Station04,382,2024-08-18 06:21:00,234.46,0.04,0.17,0.002,49.52,0.04
Station04,383,2024-08-18 06:22:00,230.56,0.03,0.1,0.002,49.91,0.02
Station04,384,2024-08-18 06:23:00,231.42,0.03,0.39,0.002,49.72,0.07
Station04,385,2024-08-18 06:24:00,223.06,0.04,0.37,0.002,49.61,0.07
Station04,386,2024-08-18 06:25:00,229.22,0.05,0.21,0.001,49.58,0.07
Station04,387,2024-08-18 06:26:00,236.23,0.02,0.17,0.001,50.15,0.08
Station04,388,2024-08-18 06:27:00,237.85,0.04,0.18,0.003,50.09,0.08
Station04,389,2024-08-18 06:28:00,236.96,0.04,0.09,0.002,49.8,0.07
Station04,390,2024-08-18 06:29:00,234.67,0.03,0.43,0.002,50.33,0.02
Station04,391,2024-08-18 06:30:00,230.11,0.03,0.29,0.001,49.59,0.1
Station04,392,2024-08-18 06:31:00,228.63,0.02,0.48,0.002,49.67,0.09
Station04,393,2024-08-18 06:32:00,237.91,0.03,0.45,0.002,50.22,0.01
Station04,394,2024-08-18 06:33:00,226.42,0.02,0.09,0.002,49.91,0.0
Station04,395,2024-08-18 06:34:00,239.71,0.03,0.29,0.002,50.23,0.01
Station04,396,2024-08-18 06:35:00,236.66,0.04,0.21,0.003,49.99,0.01
Station04,397,2024-08-18 06:36:00,228.92,0.03,0.27,0.002,49.55,0.04
Station04,398,2024-08-18 06:37:00,228.46,0.04,0.27,0.002,49.88,0.05
Station04,399,2024-08-18 06:38:00,225.71,0.05,0.18,0.001,50.49,0.04
Station04,400,2024-08-18 06:39:00,233.4,0.04,0.45,0.003,50.25,0.07
Station04,401,2024-08-18 06:40:00,226.09,0.05,0.49,0.003,49.93,0.02
Station04,402,2024-08-18 06:41:00,228.68,0.04,0.3,0.002,49.82,0.1
Station04,403,2024-08-18 06:42:00,227.93,0.02,0.12,0.003,49.55,0.05
Station04,404,2024-08-18 06:43:00,229.41,0.03,0.36,0.002,49.61,0.04
Station04,405,2024-08-18 06:44:00,228.27,0.05,0.17,0.002,49.81,0.07
Station04,406,2024-08-18 06:45:00,233.5,0.05,0.34,0.001,50.05,0.08
Station04,407,2024-08-18 06:46:00,233.51,0.03,0.47,0.002,50.09,0.08
Station04,408,2024-08-18 06:47:00,227.23,0.03,0.44,0.003,50.06,0.07
Station04,409,2024-08-18 06:48:00,237.32,0.04,0.12,0.002,49.68,0.03
Station04,410,2024-08-18 06:49:00,226.14,0.03,0.1,0.003,49.83,0.06
Station04,411,2024-08-18 06:50:00,233.48,0.02,0.34,0.002,50.1,0.05
Station04,412,2024-08-18 06:51:00,226.03,0.03,0.12,0.001,50.46,0.05
Station04,413,2024-08-18 06:52:00,222.4,0.03,0.39,0.003,50.26,0.05
Station04,414,2024-08-18 06:53:00,227.31,0.03,0.41,0.001,50.35,0.01
Station04,415,2024-08-18 06:54:00,226.1,0.04,0.11,0.002,50.43,0.08
Station04,416,2024-08-18 06:55:00,232.68,0.03,0.08,0.003,49.99,0.04
Station04,417,2024-08-18 06:56:00,232.17,0.02,0.26,0.002,50.32,0.09
Station04,418,2024-08-18 06:57:00,233.12,0.03,0.27,0.002,50.3,0.02
Station04,419,2024-08-18 06:58:00,239.99,0.02,0.19,0.002,49.74,0.05
Station04,420,2024-08-18 06:59:00,224.79,0.05,0.39,0.001,49.79,0.07
Station04,421,2024-08-18 07:00:00,232.78,0.04,0.46,0.003,50.26,0.02
Station04,422,2024-08-18 07:01:00,232.46,0.03,0.16,0.002,49.54,0.09
Station04,423,2024-08-18 07:02:00,232.68,0.03,0.35,0.002,49.76,0.0
Station04,424,2024-08-18 07:03:00,223.0,0.03,0.06,0.002,49.58,0.02
Station04,425,2024-08-18 07:04:00,224.4,0.04,0.24,0.003,49.55,0.06
Station04,426,2024-08-18 07:05:00,233.62,0.05,0.42,0.002,50.03,0.02
Station04,427,2024-08-18 07:06:00,237.42,0.04,0.02,0.002,50.32,0.01
Station04,428,2024-08-18 07:07:00,231.35,0.03,0.17,0.001,50.41,0.04
Station04,429,2024-08-18 07:08:00,231.16,0.03,0.19,0.002,50.17,0.04
Station04,430,2024-08-18 07:09:00,220.93,0.04,0.42,0.001,50.23,0.09
Station04,431,2024-08-18 07:10:00,233.34,0.03,0.31,0.001,50.12,0.06
Station04,432,2024-08-18 07:11:00,222.65,0.03,0.26,0.001,50.19,0.1
Station04,433,2024-08-18 07:12:00,224.19,0.03,0.17,0.003,49.61,0.0
Station04,434,2024-08-18 07:13:00,229.02,0.05,0.46,0.001,50.11,0.06
Station04,435,2024-08-18 07:14:00,238.86,0.02,0.37,0.001,50.01,0.05
Station04,436,2024-08-18 07:15:00,228.6,0.04,0.37,0.003,49.66,0.02
Station04,437,2024-08-18 07:16:00,229.26,0.03,0.38,0.002,50.41,0.05
Station04,438,2024-08-18 07:17:00,234.52,0.05,0.25,0.002,50.5,0.06
Station04,439,2024-08-18 07:18:00,220.34,0.05,0.21,0.003,50.39,0.02
Station04,440,2024-08-18 07:19:00,224.82,0.02,0.41,0.001,50.3,0.06
Station04,441,2024-08-18 07:20:00,232.43,0.03,0.14,0.002,49.52,0.04
Station04,442,2024-08-18 07:21:00,229.05,0.04,0.44,0.002,50.12,0.09
Station04,443,2024-08-18 07:22:00,237.07,0.04,0.46,0.002,49.74,0.1
Station04,444,2024-08-18 07:23:00,226.28,0.03,0.13,0.002,49.82,0.06
Station04,445,2024-08-18 07:24:00,229.51,0.03,0.34,0.003,50.23,0.0
Station04,446,2024-08-18 07:25:00,229.63,0.05,0.05,0.002,50.43,0.0
Station04,447,2024-08-18 07:26:00,223.68,0.04,0.19,0.001,50.01,0.08
Station04,448,2024-08-18 07:27:00,229.6,0.03,0.48,0.002,49.84,0.0
Station04,449,2024-08-18 07:28:00,238.63,0.05,0.31,0.002,50.35,0.08
Station04,450,2024-08-18 07:29:00,222.11,0.03,0.1,0.003,49.57,0.07
Station04,451,2024-08-18 07:30:00,236.18,0.02,0.38,0.001,49.67,0.07
Station04,452,2024-08-18 07:31:00,231.49,0.04,0.05,0.002,50.0,0.07
Station04,453,2024-08-18 07:32:00,232.51,0.03,0.34,0.002,50.42,0.06
Station04,454,2024-08-18 07:33:00,237.28,0.02,0.46,0.001,49.97,0.05
Station04,455,2024-08-18 07:34:00,227.44,0.03,0.14,0.003,49.56,0.08
Station04,456,2024-08-18 07:35:00,220.78,0.02,0.0,0.003,49.67,0.09
Station04,457,2024-08-18 07:36:00,235.64,0.03,0.13,0.003,50.35,0.02
Station04,458,2024-08-18 07:37:00,220.79,0.03,0.41,0.002,49.56,0.05
Station04,459,2024-08-18 07:38:00,228.35,0.03,0.29,0.001,50.4,0.04
Station04,460,2024-08-18 07:39:00,231.62,0.04,0.33,0.002,50.39,0.01
Station04,461,2024-08-18 07:40:00,222.39,0.04,0.26,0.001,50.3,0.06
Station04,462,2024-08-18 07:41:00,233.03,0.03,0.27,0.001,50.42,0.07
Station04,463,2024-08-18 07:42:00,227.48,0.02,0.29,0.001,49.99,0.07
Station04,464,2024-08-18 07:43:00,227.84,0.03,0.2,0.002,49.56,0.07
Station04,465,2024-08-18 07:44:00,229.06,0.04,0.15,0.002,50.07,0.03
Station04,466,2024-08-18 07:45:00,226.25,0.04,0.28,0.001,50.29,0.04
Station04,467,2024-08-18 07:46:00,221.0,0.05,0.11,0.002,50.25,0.05
Station04,468,2024-08-18 07:47:00,233.45,0.03,0.03,0.002,49.71,0.05
Station04,469,2024-08-18 07:48:00,238.19,0.05,0.31,0.001,49.86,0.07
Station04,470,2024-08-18 07:49:00,223.22,0.04,0.05,0.003,50.31,0.05
Station04,471,2024-08-18 07:50:00,221.1,0.04,0.25,0.002,50.46,0.04
Station04,472,2024-08-18 07:51:00,224.36,0.05,0.38,0.002,49.92,0.08
Station04,473,2024-08-18 07:52:00,231.19,0.03,0.02,0.001,50.43,0.06
Station04,474,2024-08-18 07:53:00,227.53,0.05,0.35,0.002,49.57,0.07
Station04,475,2024-08-18 07:54:00,220.48,0.03,0.09,0.002,50.03,0.01
Station04,476,2024-08-18 07:55:00,237.26,0.05,0.07,0.001,49.71,0.06
Station04,477,2024-08-18 07:56:00,237.08,0.02,0.32,0.001,50.07,0.01
Station04,478,2024-08-18 07:57:00,221.86,0.02,0.34,0.001,50.27,0.08
Station04,479,2024-08-18 07:58:00,223.65,0.04,0.12,0.003,50.17,0.05
Station04,480,2024-08-18 07:59:00,236.79,0.02,0.38,0.002,49.71,0.01
Station04,481,2024-08-18 08:00:00,231.89,0.03,0.43,0.002,49.75,0.08
Station04,482,2024-08-18 08:01:00,232.31,0.05,0.48,0.002,49.77,0.04
Station04,483,2024-08-18 08:02:00,236.28,0.03,0.03,0.003,49.6,0.07
Station04,484,2024-08-18 08:03:00,235.48,0.04,0.3,0.003,49.65,0.0
Station04,485,2024-08-18 08:04:00,234.32,0.03,0.42,0.002,49.76,0.1
Station04,486,2024-08-18 08:05:00,231.88,0.02,0.32,0.001,50.37,0.09
Station04,487,2024-08-18 08:06:00,221.65,0.03,0.06,0.001,50.32,0.03
Station04,488,2024-08-18 08:07:00,230.49,0.04,0.41,0.001,49.73,0.06
Station04,489,2024-08-18 08:08:00,238.81,0.04,0.42,0.002,49.97,0.08
Station04,490,2024-08-18 08:09:00,221.19,0.05,0.16,0.001,49.53,0.06
Station04,491,2024-08-18 08:10:00,226.51,0.05,0.12,0.002,49.92,0.1
Station04,492,2024-08-18 08:11:00,228.85,0.03,0.39,0.003,50.1,0.02
Station04,493,2024-08-18 08:12:00,231.87,0.03,0.27,0.001,49.84,0.04
Station04,494,2024-08-18 08:13:00,232.41,0.04,0.15,0.002,49.82,0.08
Station04,495,2024-08-18 08:14:00,234.69,0.05,0.21,0.002,49.55,0.05
Station04,496,2024-08-18 08:15:00,229.97,0.03,0.06,0.002,49.62,0.05
Station04,497,2024-08-18 08:16:00,237.12,0.04,0.03,0.001,50.37,0.05
Station04,498,2024-08-18 08:17:00,227.25,0.03,0.02,0.002,49.94,0.03
Station04,499,2024-08-18 08:18:00,220.72,0.05,0.43,0.001,49.82,0.03
Station04,500,2024-08-18 08:19:00,229.4,0.04,0.31,0.002,49.79,0.06
Station04,501,2024-08-18 08:20:00,227.42,0.04,0.33,0.002,50.39,0.04
Station04,502,2024-08-18 08:21:00,224.26,0.02,0.09,0.001,49.61,0.07
Station04,503,2024-08-18 08:22:00,238.49,0.02,0.37,0.003,49.83,0.02
Station04,504,2024-08-18 08:23:00,222.25,0.02,0.11,0.002,50.23,0.04
Station04,505,2024-08-18 08:24:00,223.04,0.02,0.47,0.003,49.8,0.09
Station04,506,2024-08-18 08:25:00,238.91,0.04,0.48,0.002,49.94,0.09
Station04,507,2024-08-18 08:26:00,239.84,0.04,0.25,0.002,49.72,0.09
Station04,508,2024-08-18 08:27:00,234.35,0.03,0.34,0.003,49.93,0.05
Station04,509,2024-08-18 08:28:00,235.42,0.04,0.13,0.002,49.57,0.02
Station04,510,2024-08-18 08:29:00,234.52,0.04,0.27,0.002,49.83,0.05
Station04,511,2024-08-18 08:30:00,239.24,0.05,0.49,0.002,50.14,0.04
Station04,512,2024-08-18 08:31:00,229.96,0.02,0.33,0.002,49.85,0.03
Station04,513,2024-08-18 08:32:00,223.69,0.03,0.25,0.002,49.53,0.07
Station04,514,2024-08-18 08:33:00,223.35,0.03,0.06,0.003,49.59,0.01
Station04,515,2024-08-18 08:34:00,232.26,0.04,0.36,0.002,49.83,0.05
Station04,516,2024-08-18 08:35:00,229.49,0.02,0.12,0.002,50.31,0.08
Station04,517,2024-08-18 08:36:00,220.58,0.02,0.42,0.002,50.48,0.05
Station04,518,2024-08-18 08:37:00,236.36,0.03,0.06,0.002,49.53,0.02
Station04,519,2024-08-18 08:38:00,237.84,0.02,0.04,0.001,49.67,0.07
Station04,520,2024-08-18 08:39:00,224.38,0.02,0.35,0.003,49.73,0.07
Station04,521,2024-08-18 08:40:00,233.4,0.04,0.16,0.003,50.17,0.09
Station04,522,2024-08-18 08:41:00,235.61,0.05,0.07,0.001,49.65,0.01
Station04,523,2024-08-18 08:42:00,239.79,0.04,0.15,0.002,50.33,0.01
Station04,524,2024-08-18 08:43:00,232.59,0.04,0.23,0.001,49.51,0.06
Station04,525,2024-08-18 08:44:00,239.59,0.04,0.07,0.002,49.88,0.05
Station04,526,2024-08-18 08:45:00,220.83,0.02,0.08,0.003,49.96,0.05
Station04,527,2024-08-18 08:46:00,229.61,0.04,0.37,0.001,49.77,0.1
Station04,528,2024-08-18 08:47:00,237.26,0.03,0.4,0.002,49.79,0.1
Station04,529,2024-08-18 08:48:00,236.91,0.04,0.42,0.002,49.64,0.05
Station04,530,2024-08-18 08:49:00,222.3,0.04,0.07,0.003,49.76,0.04
Station04,531,2024-08-18 08:50:00,222.53,0.04,0.37,0.002,50.35,0.02
Station04,532,2024-08-18 08:51:00,230.46,0.04,0.3,0.002,49.53,0.06
Station04,533,2024-08-18 08:52:00,233.47,0.04,0.31,0.003,50.21,0.09
Station04,534,2024-08-18 08:53:00,235.05,0.04,0.18,0.001,49.99,0.01
Station04,535,2024-08-18 08:54:00,220.7,0.04,0.44,0.002,49.81,0.04
Station04,536,2024-08-18 08:55:00,228.15,0.04,0.3,0.003,50.47,0.03
Station04,537,2024-08-18 08:56:00,227.31,0.04,0.18,0.001,50.39,0.03
Station04,538,2024-08-18 08:57:00,229.38,0.03,0.38,0.001,49.86,0.07
Station04,539,2024-08-18 08:58:00,229.07,0.03,0.05,0.003,49.94,0.03
Station04,540,2024-08-18 08:59:00,223.39,0.05,0.09,0.002,50.3,0.08
Station04,541,2024-08-18 09:00:00,233.83,0.02,0.3,0.002,50.42,0.0
Station04,542,2024-08-18 09:01:00,237.53,0.04,0.2,0.003,49.73,0.08
Station04,543,2024-08-18 09:02:00,220.79,0.03,0.16,0.002,50.14,0.01
Station04,544,2024-08-18 09:03:00,234.62,0.02,0.5,0.001,49.51,0.03
Station04,545,2024-08-18 09:04:00,235.22,0.03,0.43,0.002,49.78,0.07
Station04,546,2024-08-18 09:05:00,222.95,0.02,0.31,0.001,50.16,0.07
Station04,547,2024-08-18 09:06:00,220.65,0.03,0.0,0.001,50.0,0.02
Station04,548,2024-08-18 09:07:00,231.56,0.04,0.48,0.002,49.84,0.06
Station04,549,2024-08-18 09:08:00,221.06,0.05,0.29,0.001,50.22,0.1
Station04,550,2024-08-18 09:09:00,232.61,0.04,0.38,0.003,50.48,0.09
Station04,551,2024-08-18 09:10:00,233.71,0.05,0.48,0.001,50.07,0.05
Station04,552,2024-08-18 09:11:00,237.56,0.04,0.5,0.003,50.19,0.02
Station04,553,2024-08-18 09:12:00,234.22,0.02,0.05,0.001,50.01,0.06
Station04,554,2024-08-18 09:13:00,236.25,0.04,0.26,0.002,49.69,0.07
Station04,555,2024-08-18 09:14:00,235.3,0.02,0.15,0.002,50.26,0.02
Station04,556,2024-08-18 09:15:00,237.2,0.03,0.04,0.002,49.84,0.1
Station04,557,2024-08-18 09:16:00,226.22,0.04,0.25,0.002,49.54,0.1
Station04,558,2024-08-18 09:17:00,237.41,0.04,0.0,0.003,50.25,0.06
Station04,559,2024-08-18 09:18:00,235.63,0.03,0.14,0.001,50.15,0.01
Station04,560,2024-08-18 09:19:00,236.7,0.03,0.29,0.002,49.74,0.09
Station04,561,2024-08-18 09:20:00,228.33,0.02,0.29,0.002,49.96,0.09
Station04,562,2024-08-18 09:21:00,222.49,0.03,0.21,0.002,49.79,0.04
Station04,563,2024-08-18 09:22:00,235.06,0.03,0.09,0.001,50.29,0.03
Station04,564,2024-08-18 09:23:00,224.06,0.02,0.03,0.002,50.05,0.02
Station04,565,2024-08-18 09:24:00,231.47,0.04,0.18,0.002,49.68,0.03
Station04,566,2024-08-18 09:25:00,222.79,0.02,0.16,0.002,50.17,0.03
Station04,567,2024-08-18 09:26:00,239.28,0.04,0.39,0.002,49.66,0.05
Station04,568,2024-08-18 09:27:00,229.29,0.02,0.25,0.002,49.99,0.02
Station04,569,2024-08-18 09:28:00,223.06,0.04,0.39,0.002,49.76,0.07
Station04,570,2024-08-18 09:29:00,231.17,0.03,0.32,0.003,50.28,0.0
Station04,571,2024-08-18 09:30:00,221.86,0.04,0.08,0.003,50.15,0.06
Station04,572,2024-08-18 09:31:00,232.04,0.05,0.13,0.003,50.01,0.04
Station04,573,2024-08-18 09:32:00,231.97,0.03,0.42,0.002,49.98,0.04
Station04,574,2024-08-18 09:33:00,231.6,0.05,0.15,0.002,50.36,0.03
Station04,575,2024-08-18 09:34:00,226.86,0.03,0.47,0.001,50.42,0.05
Station04,576,2024-08-18 09:35:00,238.18,0.05,0.45,0.002,49.63,0.04
Station04,577,2024-08-18 09:36:00,229.7,0.02,0.12,0.002,50.19,0.03
Station04,578,2024-08-18 09:37:00,222.84,0.04,0.22,0.003,49.81,0.08
Station04,579,2024-08-18 09:38:00,232.25,0.03,0.48,0.001,49.9,0.02
Station04,580,2024-08-18 09:39:00,237.56,0.03,0.32,0.003,49.93,0.07
Station04,581,2024-08-18 09:40:00,236.7,0.04,0.19,0.002,50.35,0.07
Station04,582,2024-08-18 09:41:00,230.89,0.04,0.23,0.002,50.33,0.07
Station04,583,2024-08-18 09:42:00,221.18,0.03,0.36,0.003,50.49,0.09
Station04,584,2024-08-18 09:43:00,222.74,0.03,0.27,0.002,50.43,0.04
Station04,585,2024-08-18 09:44:00,222.22,0.03,0.11,0.001,49.93,0.08
Station04,586,2024-08-18 09:45:00,236.8,0.03,0.23,0.001,50.26,0.02
Station04,587,2024-08-18 09:46:00,229.32,0.03,0.12,0.001,49.65,0.01
Station04,588,2024-08-18 09:47:00,228.03,0.04,0.2,0.002,49.51,0.07
Station04,589,2024-08-18 09:48:00,223.84,0.05,0.15,0.003,49.68,0.06
Station04,590,2024-08-18 09:49:00,233.65,0.04,0.11,0.003,50.3,0.09
Station04,591,2024-08-18 09:50:00,239.11,0.04,0.07,0.002,50.38,0.02
Station04,592,2024-08-18 09:51:00,230.04,0.04,0.26,0.002,50.48,0.03
Station04,593,2024-08-18 09:52:00,227.95,0.03,0.37,0.002,49.76,0.06
Station04,594,2024-08-18 09:53:00,238.88,0.05,0.11,0.001,50.47,0.04
Station04,595,2024-08-18 09:54:00,223.11,0.04,0.26,0.001,49.78,0.05
Station04,596,2024-08-18 09:55:00,238.87,0.03,0.15,0.002,50.33,0.01
Station04,597,2024-08-18 09:56:00,230.61,0.02,0.48,0.001,49.65,0.09
Station04,598,2024-08-18 09:57:00,228.68,0.04,0.0,0.002,50.15,0.02
Station04,599,2024-08-18 09:58:00,222.86,0.02,0.15,0.001,50.16,0.04
Station04,600,2024-08-18 09:59:00,224.15,0.03,0.25,0.003,50.18,0.09
Station04,601,2024-08-18 10:00:00,229.96,0.04,0.19,0.002,49.96,0.01
Station04,602,2024-08-18 10:01:00,231.19,0.03,0.02,0.002,50.03,0.03
Station04,603,2024-08-18 10:02:00,220.81,0.02,0.43,0.003,50.23,0.03
Station04,604,2024-08-18 10:03:00,239.46,0.05,0.41,0.002,49.53,0.0
Station04,605,2024-08-18 10:04:00,230.4,0.03,0.44,0.001,49.7,0.07
Station04,606,2024-08-18 10:05:00,227.18,0.03,0.31,0.003,50.37,0.04
Station04,607,2024-08-18 10:06:00,236.38,0.03,0.13,0.002,49.69,0.04
Station04,608,2024-08-18 10:07:00,223.1,0.03,0.48,0.003,49.86,0.07
Station04,609,2024-08-18 10:08:00,227.08,0.04,0.08,0.003,50.49,0.02
Station04,610,2024-08-18 10:09:00,229.49,0.03,0.38,0.002,49.53,0.03
Station04,611,2024-08-18 10:10:00,232.88,0.03,0.12,0.002,49.57,0.04
Station04,612,2024-08-18 10:11:00,225.2,0.04,0.39,0.001,50.3,0.07
Station04,613,2024-08-18 10:12:00,221.99,0.04,0.19,0.002,50.18,0.04
Station04,614,2024-08-18 10:13:00,226.65,0.04,0.44,0.001,49.57,0.03
Station04,615,2024-08-18 10:14:00,221.48,0.04,0.07,0.003,50.47,0.05
Station04,616,2024-08-18 10:15:00,232.49,0.04,0.48,0.003,50.45,0.0
Station04,617,2024-08-18 10:16:00,236.9,0.02,0.02,0.001,50.44,0.01
Station04,618,2024-08-18 10:17:00,221.17,0.05,0.14,0.002,50.02,0.08
Station04,619,2024-08-18 10:18:00,225.42,0.02,0.39,0.002,50.4,0.08
Station04,620,2024-08-18 10:19:00,225.76,0.04,0.49,0.001,50.14,0.09
Station04,621,2024-08-18 10:20:00,226.27,0.04,0.37,0.001,49.55,0.05
Station04,622,2024-08-18 10:21:00,224.37,0.02,0.15,0.002,50.24,0.02
Station04,623,2024-08-18 10:22:00,227.13,0.02,0.42,0.001,49.52,0.05
Station04,624,2024-08-18 10:23:00,227.11,0.03,0.2,0.003,50.12,0.02
Station04,625,2024-08-18 10:24:00,225.66,0.02,0.14,0.003,50.21,0.1
Station04,626,2024-08-18 10:25:00,232.48,0.03,0.49,0.003,50.12,0.02
Station04,627,2024-08-18 10:26:00,225.96,0.04,0.25,0.003,50.43,0.02
Station04,628,2024-08-18 10:27:00,225.99,0.03,0.04,0.002,50.04,0.02
Station04,629,2024-08-18 10:28:00,235.61,0.03,0.4,0.002,49.52,0.04
Station04,630,2024-08-18 10:29:00,222.66,0.04,0.48,0.002,49.83,0.06
Station04,631,2024-08-18 10:30:00,222.36,0.04,0.05,0.001,49.63,0.09
Station04,632,2024-08-18 10:31:00,221.67,0.03,0.41,0.002,49.65,0.03
Station04,633,2024-08-18 10:32:00,233.59,0.03,0.3,0.001,49.55,0.04
Station04,634,2024-08-18 10:33:00,236.67,0.05,0.21,0.001,50.23,0.08
Station04,635,2024-08-18 10:34:00,235.6,0.05,0.01,0.002,49.61,0.02
Station04,636,2024-08-18 10:35:00,235.36,0.05,0.1,0.002,49.62,0.02
Station04,637,2024-08-18 10:36:00,224.41,0.03,0.02,0.002,50.42,0.0
Station04,638,2024-08-18 10:37:00,225.94,0.04,0.28,0.002,50.18,0.05
Station04,639,2024-08-18 10:38:00,237.85,0.03,0.15,0.001,50.4,0.08
Station04,640,2024-08-18 10:39:00,233.33,0.02,0.05,0.001,50.36,0.04
Station04,641,2024-08-18 10:40:00,221.35,0.03,0.04,0.002,50.42,0.02
Station04,642,2024-08-18 10:41:00,221.75,0.03,0.34,0.002,49.93,0.06
Station04,643,2024-08-18 10:42:00,220.44,0.03,0.13,0.003,49.99,0.05
Station04,644,2024-08-18 10:43:00,220.61,0.02,0.06,0.003,50.44,0.03
Station04,645,2024-08-18 10:44:00,237.13,0.02,0.03,0.001,50.34,0.09
Station04,646,2024-08-18 10:45:00,238.56,0.03,0.0,0.002,50.37,0.08
Station04,647,2024-08-18 10:46:00,222.04,0.05,0.23,0.001,49.81,0.01
