Process_ID,ID,Timestamp,Voltage,Current,Power,Energy,Frequency,PF
Station02,324,2024-08-19 05:23:00,222.1,0.04,0.21,0.002,50.22,0.08
Station02,325,2024-08-19 05:24:00,236.96,0.03,0.49,0.003,49.79,0.08
Station02,326,2024-08-19 05:25:00,233.33,0.04,0.09,0.002,49.98,0.01
Station02,327,2024-08-19 05:26:00,226.01,0.03,0.47,0.002,49.74,0.0
Station02,328,2024-08-19 05:27:00,223.73,0.04,0.03,0.002,50.49,0.06
Station02,329,2024-08-19 05:28:00,232.62,0.02,0.46,0.002,49.92,0.0
Station02,330,2024-08-19 05:29:00,220.74,0.03,0.49,0.002,50.08,0.1
Station02,331,2024-08-19 05:30:00,223.91,0.04,0.43,0.002,49.72,0.08
Station02,332,2024-08-19 05:31:00,226.25,0.03,0.39,0.001,49.56,0.02
Station02,333,2024-08-19 05:32:00,227.97,0.04,0.31,0.002,50.13,0.09
Station02,334,2024-08-19 05:33:00,234.09,0.03,0.3,0.002,50.3,0.02
Station02,335,2024-08-19 05:34:00,233.98,0.04,0.3,0.001,49.97,0.08
Station02,336,2024-08-19 05:35:00,227.13,0.05,0.1,0.003,49.72,0.03
Station02,337,2024-08-19 05:36:00,221.47,0.05,0.46,0.002,49.57,0.06
Station02,338,2024-08-19 05:37:00,225.48,0.04,0.37,0.002,49.9,0.0
Station02,339,2024-08-19 05:38:00,233.96,0.02,0.21,0.001,50.47,0.03
Station02,340,2024-08-19 05:39:00,237.5,0.02,0.05,0.002,50.27,0.01
Station02,341,2024-08-19 05:40:00,238.9,0.05,0.23,0.002,49.51,0.03
Station02,342,2024-08-19 05:41:00,229.98,0.04,0.44,0.003,50.39,0.0
Station02,343,2024-08-19 05:42:00,229.23,0.02,0.2,0.001,49.66,0.04
Station02,344,2024-08-19 05:43:00,231.16,0.02,0.39,0.002,49.61,0.08
Station02,345,2024-08-19 05:44:00,234.15,0.04,0.4,0.003,50.31,0.09
Station02,346,2024-08-19 05:45:00,231.65,0.02,0.2,0.002,50.19,0.07
Station02,347,2024-08-19 05:46:00,228.57,0.02,0.26,0.002,49.71,0.07
Station02,348,2024-08-19 05:47:00,236.27,0.03,0.15,0.002,50.32,0.04
Station02,349,2024-08-19 05:48:00,220.81,0.05,0.26,0.001,49.83,0.05
Station02,350,2024-08-19 05:49:00,233.72,0.04,0.11,0.002,50.09,0.06
Station02,351,2024-08-19 05:50:00,233.77,0.03,0.14,0.002,50.24,0.01
Station02,352,2024-08-19 05:51:00,236.02,0.03,0.46,0.002,50.01,0.02
Station02,353,2024-08-19 05:52:00,226.52,0.05,0.09,0.002,50.45,0.08
Station02,354,2024-08-19 05:53:00,239.28,0.03,0.45,0.003,49.78,0.09
Station02,355,2024-08-19 05:54:00,220.01,0.05,0.3,0.003,49.71,0.0
Station02,356,2024-08-19 05:55:00,238.98,0.03,0.27,0.001,49.91,0.01
Station02,357,2024-08-19 05:56:00,230.77,0.04,0.38,0.002,49.69,0.01
Station02,358,2024-08-19 05:57:00,231.21,0.03,0.49,0.001,50.04,0.1
Station02,359,2024-08-19 05:58:00,232.44,0.02,0.14,0.002,50.4,0.09
Station02,360,2024-08-19 05:59:00,238.6,0.04,0.29,0.002,49.78,0.04
Station02,361,2024-08-19 06:00:00,238.63,0.02,0.06,0.002,50.4,0.03
Station02,362,2024-08-19 06:01:00,228.57,0.04,0.39,0.002,49.97,0.01
Station02,363,2024-08-19 06:02:00,227.44,0.04,0.01,0.002,50.38,0.08
Station02,364,2024-08-19 06:03:00,231.87,0.05,0.07,0.001,50.5,0.02
Station02,365,2024-08-19 06:04:00,238.93,0.03,0.33,0.002,49.53,0.02
Station02,366,2024-08-19 06:05:00,231.52,0.05,0.37,0.003,50.42,0.03
Station02,367,2024-08-19 06:06:00,227.85,0.02,0.48,0.001,50.12,0.04
Station02,368,2024-08-19 06:07:00,231.61,0.03,0.04,0.002,50.37,0.08
Station02,369,2024-08-19 06:08:00,239.74,0.03,0.41,0.003,50.31,0.06
Station02,370,2024-08-19 06:09:00,235.07,0.04,0.41,0.003,50.09,0.02
Station02,371,2024-08-19 06:10:00,239.14,0.04,0.03,0.001,49.72,0.01
Station02,372,2024-08-19 06:11:00,236.7,0.03,0.17,0.002,50.29,0.08
Station02,373,2024-08-19 06:12:00,226.32,0.04,0.48,0.002,49.52,0.03
Station02,374,2024-08-19 06:13:00,223.5,0.04,0.26,0.002,49.73,0.1
Station02,375,2024-08-19 06:14:00,239.29,0.02,0.41,0.003,49.98,0.08
Station02,376,2024-08-19 06:15:00,220.1,0.04,0.18,0.003,49.79,0.05
Station02,377,2024-08-19 06:16:00,237.56,0.03,0.33,0.001,49.84,0.08
Station02,378,2024-08-19 06:17:00,239.92,0.04,0.2,0.003,49.71,0.05
Station02,379,2024-08-19 06:18:00,225.24,0.03,0.04,0.003,50.03,0.07
Station02,380,2024-08-19 06:19:00,238.31,0.03,0.3,0.002,49.68,0.09
Station02,381,2024-08-19 06:20:00,225.78,0.04,0.11,0.002,50.31,0.02
Station02,382,2024-08-19 06:21:00,223.9,0.05,0.27,0.002,49.76,0.04
Station02,383,2024-08-19 06:22:00,223.47,0.03,0.19,0.003,50.31,0.02
Station02,384,2024-08-19 06:23:00,238.62,0.03,0.31,0.001,49.94,0.04
Station02,385,2024-08-19 06:24:00,221.14,0.02,0.43,0.002,50.33,0.0
Station02,386,2024-08-19 06:25:00,227.25,0.03,0.19,0.002,49.87,0.04
Station02,387,2024-08-19 06:26:00,237.17,0.02,0.04,0.003,49.54,0.07
Station02,388,2024-08-19 06:27:00,238.49,0.03,0.09,0.001,49.81,0.06
Station02,389,2024-08-19 06:28:00,221.75,0.04,0.28,0.002,50.11,0.03
Station02,390,2024-08-19 06:29:00,221.38,0.05,0.36,0.001,50.16,0.01
Station02,391,2024-08-19 06:30:00,238.46,0.05,0.21,0.001,49.73,0.04
Station02,392,2024-08-19 06:31:00,230.3,0.04,0.41,0.003,49.91,0.07
Station02,393,2024-08-19 06:32:00,223.27,0.02,0.28,0.002,49.56,0.06
Station02,394,2024-08-19 06:33:00,231.89,0.02,0.38,0.002,50.22,0.02
Station02,395,2024-08-19 06:34:00,232.56,0.02,0.27,0.002,49.99,0.09
Station02,396,2024-08-19 06:35:00,237.67,0.02,0.05,0.002,49.56,0.07
Station02,397,2024-08-19 06:36:00,236.35,0.02,0.34,0.003,49.64,0.06
Station02,398,2024-08-19 06:37:00,239.25,0.04,0.26,0.002,50.4,0.1
Station02,399,2024-08-19 06:38:00,235.9,0.03,0.24,0.002,49.64,0.04
Station02,400,2024-08-19 06:39:00,227.63,0.04,0.09,0.002,50.41,0.02
Station02,401,2024-08-19 06:40:00,238.86,0.03,0.06,0.003,50.44,0.1
Station02,402,2024-08-19 06:41:00,238.07,0.03,0.29,0.002,50.44,0.08
Station02,403,2024-08-19 06:42:00,222.57,0.03,0.43,0.002,50.5,0.01
Station02,404,2024-08-19 06:43:00,237.83,0.03,0.19,0.003,49.7,0.03
Station02,405,2024-08-19 06:44:00,239.14,0.03,0.25,0.002,50.07,0.01
Station02,406,2024-08-19 06:45:00,237.18,0.03,0.14,0.003,50.08,0.04
Station02,407,2024-08-19 06:46:00,221.96,0.03,0.47,0.002,49.6,0.04
Station02,408,2024-08-19 06:47:00,228.08,0.03,0.23,0.001,50.16,0.03
Station02,409,2024-08-19 06:48:00,233.16,0.02,0.31,0.002,49.83,0.03
Station02,410,2024-08-19 06:49:00,233.85,0.05,0.14,0.002,49.74,0.01
Station02,411,2024-08-19 06:50:00,230.41,0.04,0.25,0.002,49.63,0.04
Station02,412,2024-08-19 06:51:00,237.3,0.04,0.08,0.002,49.59,0.07
Station02,413,2024-08-19 06:52:00,222.21,0.05,0.2,0.002,50.11,0.1
Station02,414,2024-08-19 06:53:00,220.92,0.05,0.28,0.003,49.86,0.03
Station02,415,2024-08-19 06:54:00,235.63,0.03,0.28,0.002,49.78,0.05
Station02,416,2024-08-19 06:55:00,234.92,0.02,0.32,0.002,49.88,0.07
Station02,417,2024-08-19 06:56:00,225.24,0.04,0.28,0.002,50.25,0.0
Station02,418,2024-08-19 06:57:00,232.33,0.04,0.17,0.003,49.57,0.1
Station02,419,2024-08-19 06:58:00,237.94,0.04,0.45,0.002,49.89,0.05
Station02,420,2024-08-19 06:59:00,233.39,0.04,0.14,0.002,50.16,0.08
Station02,421,2024-08-19 07:00:00,238.0,0.04,0.07,0.001,49.59,0.1
Station02,422,2024-08-19 07:01:00,230.13,0.03,0.04,0.001,50.27,0.1
Station02,423,2024-08-19 07:02:00,233.56,0.02,0.05,0.003,50.01,0.1
Station02,424,2024-08-19 07:03:00,233.53,0.04,0.4,0.002,50.12,0.05
Station02,425,2024-08-19 07:04:00,236.01,0.04,0.28,0.003,49.76,0.09
Station02,426,2024-08-19 07:05:00,231.7,0.03,0.36,0.003,50.28,0.08
Station02,427,2024-08-19 07:06:00,222.78,0.03,0.1,0.002,50.16,0.05
Station02,428,2024-08-19 07:07:00,228.84,0.03,0.26,0.001,49.87,0.0
Station02,429,2024-08-19 07:08:00,233.32,0.04,0.31,0.002,50.09,0.01
Station02,430,2024-08-19 07:09:00,234.16,0.04,0.01,0.002,49.52,0.1
Station02,431,2024-08-19 07:10:00,225.26,0.03,0.46,0.001,49.98,0.03
Station02,432,2024-08-19 07:11:00,226.16,0.04,0.02,0.002,50.21,0.01
Station02,433,2024-08-19 07:12:00,230.99,0.05,0.48,0.002,50.28,0.03
Station02,434,2024-08-19 07:13:00,232.03,0.03,0.06,0.001,50.44,0.03
Station02,435,2024-08-19 07:14:00,227.89,0.05,0.13,0.001,49.96,0.03
Station02,436,2024-08-19 07:15:00,220.61,0.04,0.15,0.003,49.89,0.02
Station02,437,2024-08-19 07:16:00,225.23,0.03,0.03,0.002,49.72,0.04
Station02,438,2024-08-19 07:17:00,223.2,0.03,0.42,0.001,49.64,0.09
Station02,439,2024-08-19 07:18:00,231.29,0.02,0.44,0.002,49.74,0.02
Station02,440,2024-08-19 07:19:00,230.01,0.05,0.27,0.002,49.56,0.04
Station02,441,2024-08-19 07:20:00,237.03,0.03,0.29,0.002,50.26,0.1
Station02,442,2024-08-19 07:21:00,228.78,0.04,0.49,0.002,49.85,0.1
Station02,443,2024-08-19 07:22:00,239.26,0.04,0.1,0.002,50.37,0.09
Station02,444,2024-08-19 07:23:00,236.97,0.05,0.11,0.002,50.24,0.09
Station02,445,2024-08-19 07:24:00,232.79,0.03,0.24,0.002,50.26,0.01
Station02,446,2024-08-19 07:25:00,226.23,0.03,0.38,0.003,49.61,0.02
Station02,447,2024-08-19 07:26:00,235.78,0.02,0.44,0.002,50.01,0.09
Station02,448,2024-08-19 07:27:00,236.54,0.05,0.44,0.002,49.67,0.1
Station02,449,2024-08-19 07:28:00,230.71,0.05,0.38,0.002,49.91,0.07
Station02,450,2024-08-19 07:29:00,221.93,0.05,0.04,0.002,50.05,0.06
Station02,451,2024-08-19 07:30:00,231.26,0.03,0.36,0.003,50.41,0.08
Station02,452,2024-08-19 07:31:00,223.51,0.04,0.08,0.003,49.52,0.09
Station02,453,2024-08-19 07:32:00,224.16,0.04,0.13,0.002,50.04,0.09
Station02,454,2024-08-19 07:33:00,230.37,0.03,0.46,0.002,49.56,0.04
Station02,455,2024-08-19 07:34:00,238.12,0.03,0.22,0.003,49.66,0.07
Station02,456,2024-08-19 07:35:00,233.23,0.04,0.31,0.003,50.49,0.02
Station02,457,2024-08-19 07:36:00,236.98,0.02,0.03,0.002,49.93,0.09
Station02,458,2024-08-19 07:37:00,221.46,0.02,0.05,0.003,49.54,0.03
Station02,459,2024-08-19 07:38:00,238.44,0.04,0.04,0.001,49.85,0.04
Station02,460,2024-08-19 07:39:00,220.9,0.03,0.07,0.002,50.34,0.1
Station02,461,2024-08-19 07:40:00,237.63,0.04,0.05,0.003,49.51,0.09
Station02,462,2024-08-19 07:41:00,223.27,0.03,0.44,0.002,49.54,0.01
Station02,463,2024-08-19 07:42:00,221.94,0.04,0.49,0.002,49.84,0.08
Station02,464,2024-08-19 07:43:00,233.6,0.04,0.06,0.003,49.54,0.01
Station02,465,2024-08-19 07:44:00,238.69,0.02,0.42,0.003,50.24,0.02
Station02,466,2024-08-19 07:45:00,237.86,0.05,0.41,0.002,50.27,0.09
Station02,467,2024-08-19 07:46:00,238.33,0.03,0.09,0.002,50.49,0.05
Station02,468,2024-08-19 07:47:00,222.39,0.04,0.19,0.002,50.0,0.07
Station02,469,2024-08-19 07:48:00,236.26,0.04,0.45,0.002,49.59,0.01
Station02,470,2024-08-19 07:49:00,228.52,0.02,0.01,0.003,49.67,0.05
Station02,471,2024-08-19 07:50:00,223.45,0.02,0.02,0.001,50.19,0.07
Station02,472,2024-08-19 07:51:00,221.16,0.02,0.41,0.003,50.17,0.07
Station02,473,2024-08-19 07:52:00,233.86,0.04,0.01,0.002,49.88,0.1
Station02,474,2024-08-19 07:53:00,222.53,0.02,0.32,0.002,50.26,0.1
Station02,475,2024-08-19 07:54:00,232.92,0.04,0.05,0.002,49.7,0.06
Station02,476,2024-08-19 07:55:00,236.64,0.04,0.27,0.002,49.54,0.02
Station02,477,2024-08-19 07:56:00,232.77,0.02,0.06,0.003,49.64,0.09
Station02,478,2024-08-19 07:57:00,223.78,0.03,0.2,0.002,49.5,0.07
Station02,479,2024-08-19 07:58:00,225.78,0.03,0.31,0.002,49.79,0.06
Station02,480,2024-08-19 07:59:00,230.46,0.02,0.03,0.001,50.39,0.06
Station02,481,2024-08-19 08:00:00,239.78,0.03,0.4,0.002,49.97,0.09
Station02,482,2024-08-19 08:01:00,221.92,0.03,0.16,0.003,49.89,0.03
Station02,483,2024-08-19 08:02:00,226.57,0.05,0.01,0.001,50.02,0.05
Station02,484,2024-08-19 08:03:00,224.7,0.04,0.14,0.002,50.15,0.1
Station02,485,2024-08-19 08:04:00,235.99,0.04,0.44,0.003,49.92,0.08
Station02,486,2024-08-19 08:05:00,220.35,0.04,0.39,0.001,49.96,0.0
Station02,487,2024-08-19 08:06:00,230.92,0.03,0.3,0.002,50.15,0.09
Station02,488,2024-08-19 08:07:00,236.06,0.03,0.28,0.002,50.16,0.05
Station02,489,2024-08-19 08:08:00,236.35,0.03,0.23,0.001,49.97,0.05
Station02,490,2024-08-19 08:09:00,234.87,0.03,0.11,0.001,50.25,0.08
Station02,491,2024-08-19 08:10:00,231.35,0.04,0.08,0.001,50.47,0.09
Station02,492,2024-08-19 08:11:00,238.44,0.04,0.46,0.001,50.49,0.02
Station02,493,2024-08-19 08:12:00,228.19,0.04,0.34,0.003,49.74,0.0
Station02,494,2024-08-19 08:13:00,233.72,0.05,0.01,0.002,50.17,0.01
Station02,495,2024-08-19 08:14:00,223.42,0.03,0.39,0.003,50.18,0.04
Station02,496,2024-08-19 08:15:00,235.4,0.05,0.49,0.002,49.59,0.1
Station02,497,2024-08-19 08:16:00,221.88,0.03,0.45,0.002,50.21,0.05
Station02,498,2024-08-19 08:17:00,222.71,0.02,0.46,0.003,50.32,0.09
Station02,499,2024-08-19 08:18:00,225.28,0.05,0.33,0.003,50.37,0.0
Station02,500,2024-08-19 08:19:00,234.38,0.02,0.11,0.003,49.92,0.03
Station02,501,2024-08-19 08:20:00,227.09,0.04,0.22,0.003,49.64,0.07
Station02,502,2024-08-19 08:21:00,228.2,0.04,0.43,0.002,49.62,0.08
Station02,503,2024-08-19 08:22:00,228.18,0.02,0.27,0.001,50.32,0.01
Station02,504,2024-08-19 08:23:00,221.59,0.05,0.24,0.002,49.92,0.05
Station02,505,2024-08-19 08:24:00,227.89,0.04,0.33,0.001,49.76,0.01
Station02,506,2024-08-19 08:25:00,234.75,0.04,0.01,0.002,50.29,0.0
Station02,507,2024-08-19 08:26:00,223.36,0.03,0.06,0.001,49.62,0.08
Station02,508,2024-08-19 08:27:00,231.42,0.05,0.36,0.002,50.46,0.06
Station02,509,2024-08-19 08:28:00,221.66,0.04,0.09,0.002,50.46,0.06
Station02,510,2024-08-19 08:29:00,223.49,0.05,0.46,0.003,49.82,0.09
Station02,511,2024-08-19 08:30:00,238.67,0.04,0.48,0.003,50.27,0.04
Station02,512,2024-08-19 08:31:00,235.36,0.04,0.24,0.001,50.29,0.05
Station02,513,2024-08-19 08:32:00,237.98,0.03,0.45,0.003,50.29,0.02
Station02,514,2024-08-19 08:33:00,234.18,0.05,0.5,0.001,49.9,0.03
Station02,515,2024-08-19 08:34:00,232.01,0.03,0.04,0.002,50.03,0.08
Station02,516,2024-08-19 08:35:00,222.82,0.04,0.24,0.001,49.81,0.09
Station02,517,2024-08-19 08:36:00,228.51,0.04,0.19,0.002,50.4,0.06
Station02,518,2024-08-19 08:37:00,237.96,0.02,0.43,0.002,50.41,0.04
Station02,519,2024-08-19 08:38:00,226.26,0.03,0.4,0.002,49.9,0.08
Station02,520,2024-08-19 08:39:00,230.19,0.04,0.46,0.003,49.68,0.09
Station02,521,2024-08-19 08:40:00,233.44,0.05,0.28,0.003,49.8,0.09
Station02,522,2024-08-19 08:41:00,233.24,0.03,0.26,0.002,49.59,0.07
Station02,523,2024-08-19 08:42:00,227.73,0.03,0.41,0.002,49.92,0.07
Station02,524,2024-08-19 08:43:00,229.86,0.02,0.06,0.002,50.39,0.01
Station02,525,2024-08-19 08:44:00,225.42,0.03,0.15,0.001,50.05,0.03
Station02,526,2024-08-19 08:45:00,232.46,0.04,0.2,0.003,49.71,0.03
Station02,527,2024-08-19 08:46:00,234.48,0.04,0.23,0.002,49.64,0.0
Station02,528,2024-08-19 08:47:00,224.04,0.03,0.33,0.002,50.03,0.01
Station02,529,2024-08-19 08:48:00,226.21,0.03,0.17,0.001,49.52,0.03
Station02,530,2024-08-19 08:49:00,227.49,0.02,0.07,0.002,49.52,0.07
Station02,531,2024-08-19 08:50:00,224.26,0.04,0.47,0.002,50.07,0.06
Station02,532,2024-08-19 08:51:00,239.07,0.04,0.1,0.003,50.09,0.09
Station02,533,2024-08-19 08:52:00,225.44,0.02,0.03,0.002,49.6,0.08
Station02,534,2024-08-19 08:53:00,233.37,0.04,0.45,0.002,50.4,0.01
Station02,535,2024-08-19 08:54:00,227.84,0.03,0.32,0.002,49.59,0.01
Station02,536,2024-08-19 08:55:00,237.13,0.04,0.38,0.002,49.62,0.09
Station02,537,2024-08-19 08:56:00,233.67,0.03,0.25,0.002,49.82,0.08
Station02,538,2024-08-19 08:57:00,224.71,0.03,0.49,0.001,50.32,0.06
Station02,539,2024-08-19 08:58:00,238.55,0.04,0.08,0.002,50.13,0.05
Station02,540,2024-08-19 08:59:00,220.29,0.04,0.06,0.001,50.43,0.03
Station02,541,2024-08-19 09:00:00,223.94,0.03,0.12,0.003,50.27,0.09
Station02,542,2024-08-19 09:01:00,230.9,0.03,0.3,0.002,50.07,0.08
Station02,543,2024-08-19 09:02:00,220.01,0.04,0.43,0.003,50.44,0.05
Station02,544,2024-08-19 09:03:00,226.07,0.05,0.2,0.002,50.14,0.01
Station02,545,2024-08-19 09:04:00,237.55,0.04,0.49,0.002,49.74,0.04
Station02,546,2024-08-19 09:05:00,221.59,0.05,0.39,0.001,49.92,0.01
Station02,547,2024-08-19 09:06:00,229.82,0.03,0.26,0.001,49.91,0.03
Station02,548,2024-08-19 09:07:00,238.39,0.05,0.18,0.003,50.2,0.09
Station02,549,2024-08-19 09:08:00,232.54,0.04,0.38,0.002,49.95,0.02
Station02,550,2024-08-19 09:09:00,230.22,0.05,0.38,0.003,49.97,0.08
Station02,551,2024-08-19 09:10:00,223.44,0.04,0.23,0.001,50.2,0.1
Station02,552,2024-08-19 09:11:00,234.92,0.03,0.41,0.003,50.09,0.07
Station02,553,2024-08-19 09:12:00,234.64,0.03,0.21,0.003,49.93,0.04
Station02,554,2024-08-19 09:13:00,229.64,0.05,0.48,0.002,50.04,0.07
Station02,555,2024-08-19 09:14:00,220.05,0.05,0.05,0.002,50.34,0.08
Station02,556,2024-08-19 09:15:00,225.45,0.04,0.19,0.002,49.72,0.04
Station02,557,2024-08-19 09:16:00,235.92,0.05,0.16,0.003,50.43,0.04
Station02,558,2024-08-19 09:17:00,226.67,0.02,0.04,0.002,50.39,0.0
Station02,559,2024-08-19 09:18:00,220.34,0.04,0.39,0.003,49.73,0.0
Station02,560,2024-08-19 09:19:00,220.21,0.04,0.15,0.003,50.3,0.04
Station02,561,2024-08-19 09:20:00,222.01,0.05,0.38,0.002,50.27,0.09
Station02,562,2024-08-19 09:21:00,220.95,0.03,0.32,0.002,50.37,0.1
Station02,563,2024-08-19 09:22:00,239.88,0.02,0.34,0.003,50.35,0.09
Station02,564,2024-08-19 09:23:00,222.51,0.03,0.01,0.001,50.03,0.03
Station02,565,2024-08-19 09:24:00,234.86,0.04,0.36,0.001,49.67,0.04
Station02,566,2024-08-19 09:25:00,228.96,0.03,0.16,0.002,50.21,0.03
Station02,567,2024-08-19 09:26:00,237.26,0.05,0.37,0.002,50.47,0.02
Station02,568,2024-08-19 09:27:00,229.64,0.05,0.42,0.003,50.46,0.08
Station02,569,2024-08-19 09:28:00,223.19,0.04,0.22,0.002,49.64,0.05
Station02,570,2024-08-19 09:29:00,220.95,0.03,0.49,0.003,49.61,0.1
Station02,571,2024-08-19 09:30:00,231.55,0.05,0.06,0.002,50.11,0.08
Station02,572,2024-08-19 09:31:00,225.13,0.04,0.37,0.003,49.73,0.08
Station02,573,2024-08-19 09:32:00,233.25,0.04,0.34,0.001,50.06,0.09
Station02,574,2024-08-19 09:33:00,225.91,0.04,0.19,0.002,50.44,0.01
Station02,575,2024-08-19 09:34:00,239.84,0.04,0.4,0.002,49.67,0.1
Station02,576,2024-08-19 09:35:00,228.21,0.02,0.43,0.001,49.9,0.03
Station02,577,2024-08-19 09:36:00,233.54,0.03,0.11,0.003,50.33,0.03
Station02,578,2024-08-19 09:37:00,231.57,0.02,0.35,0.002,50.46,0.03
Station02,579,2024-08-19 09:38:00,238.58,0.04,0.32,0.001,49.85,0.04
Station02,580,2024-08-19 09:39:00,224.77,0.03,0.38,0.002,49.56,0.08
Station02,581,2024-08-19 09:40:00,226.5,0.03,0.43,0.003,50.28,0.08
Station02,582,2024-08-19 09:41:00,230.44,0.05,0.25,0.002,50.31,0.02
Station02,583,2024-08-19 09:42:00,230.75,0.02,0.47,0.003,49.58,0.07
Station02,584,2024-08-19 09:43:00,230.11,0.04,0.26,0.001,50.23,0.06
Station02,585,2024-08-19 09:44:00,227.36,0.02,0.16,0.002,49.75,0.03
Station02,586,2024-08-19 09:45:00,235.8,0.02,0.16,0.002,49.86,0.04
Station02,587,2024-08-19 09:46:00,230.93,0.03,0.11,0.001,50.37,0.03
Station02,588,2024-08-19 09:47:00,238.75,0.04,0.22,0.002,49.94,0.02
Station02,589,2024-08-19 09:48:00,222.07,0.05,0.37,0.003,50.15,0.08
Station02,590,2024-08-19 09:49:00,227.65,0.04,0.35,0.001,50.01,0.03
Station02,591,2024-08-19 09:50:00,231.67,0.05,0.21,0.001,50.12,0.08
Station02,592,2024-08-19 09:51:00,238.56,0.05,0.31,0.002,50.45,0.03
Station02,593,2024-08-19 09:52:00,223.57,0.03,0.33,0.002,50.43,0.04
Station02,594,2024-08-19 09:53:00,222.65,0.02,0.24,0.003,49.66,0.03
Station02,595,2024-08-19 09:54:00,237.58,0.03,0.48,0.001,49.6,0.01
Station02,596,2024-08-19 09:55:00,234.84,0.02,0.1,0.003,49.97,0.03
Station02,597,2024-08-19 09:56:00,235.95,0.03,0.04,0.001,49.59,0.08
Station02,598,2024-08-19 09:57:00,221.12,0.02,0.43,0.003,50.06,0.01
Station02,599,2024-08-19 09:58:00,237.44,0.03,0.46,0.002,50.13,0.05
Station02,600,2024-08-19 09:59:00,233.86,0.05,0.29,0.003,50.26,0.0
Station02,601,2024-08-19 10:00:00,223.05,0.03,0.45,0.001,50.2,0.08
Station02,602,2024-08-19 10:01:00,220.89,0.02,0.34,0.002,50.25,0.04
Station02,603,2024-08-19 10:02:00,228.89,0.03,0.21,0.001,50.35,0.1
Station02,604,2024-08-19 10:03:00,224.85,0.02,0.38,0.001,50.13,0.09
Station02,605,2024-08-19 10:04:00,234.09,0.04,0.06,0.001,50.38,0.08
Station02,606,2024-08-19 10:05:00,223.89,0.05,0.28,0.002,50.49,0.0
Station02,607,2024-08-19 10:06:00,222.81,0.03,0.48,0.002,50.5,0.1
Station02,608,2024-08-19 10:07:00,233.73,0.03,0.17,0.002,50.24,0.01
Station02,609,2024-08-19 10:08:00,233.96,0.04,0.34,0.002,49.97,0.05
Station02,610,2024-08-19 10:09:00,224.45,0.03,0.01,0.001,49.94,0.01
Station02,611,2024-08-19 10:10:00,232.84,0.04,0.01,0.001,50.27,0.06
Station02,612,2024-08-19 10:11:00,238.58,0.04,0.12,0.001,50.01,0.04
Station02,613,2024-08-19 10:12:00,221.68,0.03,0.17,0.001,50.25,0.09
Station02,614,2024-08-19 10:13:00,225.36,0.03,0.25,0.002,49.55,0.07
Station02,615,2024-08-19 10:14:00,228.71,0.02,0.15,0.001,50.26,0.04
Station02,616,2024-08-19 10:15:00,229.77,0.04,0.26,0.003,49.54,0.03
Station02,617,2024-08-19 10:16:00,233.93,0.04,0.34,0.002,49.71,0.08
Station02,618,2024-08-19 10:17:00,236.66,0.04,0.42,0.003,50.05,0.01
Station02,619,2024-08-19 10:18:00,238.68,0.04,0.18,0.002,50.27,0.04
Station02,620,2024-08-19 10:19:00,225.35,0.02,0.43,0.002,50.12,0.06
Station02,621,2024-08-19 10:20:00,229.36,0.04,0.37,0.002,50.06,0.09
Station02,622,2024-08-19 10:21:00,220.83,0.05,0.29,0.001,49.97,0.08
Station02,623,2024-08-19 10:22:00,232.63,0.04,0.23,0.001,49.84,0.04
Station02,624,2024-08-19 10:23:00,239.31,0.05,0.44,0.002,49.51,0.07
Station02,625,2024-08-19 10:24:00,223.65,0.04,0.35,0.003,50.26,0.09
Station02,626,2024-08-19 10:25:00,226.71,0.03,0.26,0.001,49.58,0.06
Station02,627,2024-08-19 10:26:00,231.05,0.04,0.26,0.003,49.75,0.07
Station02,628,2024-08-19 10:27:00,233.75,0.03,0.4,0.003,49.54,0.08
Station02,629,2024-08-19 10:28:00,228.9,0.02,0.34,0.001,50.05,0.07
Station02,630,2024-08-19 10:29:00,232.36,0.02,0.23,0.001,49.55,0.01
Station02,631,2024-08-19 10:30:00,221.34,0.02,0.19,0.002,49.85,0.05
Station02,632,2024-08-19 10:31:00,238.61,0.03,0.2,0.002,49.58,0.07
Station02,633,2024-08-19 10:32:00,230.78,0.03,0.03,0.001,49.71,0.01
Station02,634,2024-08-19 10:33:00,229.95,0.03,0.48,0.002,49.89,0.09
Station02,635,2024-08-19 10:34:00,234.54,0.03,0.49,0.003,50.26,0.09
Station02,636,2024-08-19 10:35:00,231.13,0.05,0.3,0.002,50.43,0.01
Station02,637,2024-08-19 10:36:00,220.98,0.05,0.49,0.003,50.48,0.05
Station02,638,2024-08-19 10:37:00,229.83,0.03,0.28,0.002,49.67,0.03
Station02,639,2024-08-19 10:38:00,229.87,0.04,0.31,0.002,50.07,0.01
Station02,640,2024-08-19 10:39:00,237.35,0.04,0.17,0.001,49.84,0.09
Station02,641,2024-08-19 10:40:00,222.04,0.04,0.16,0.003,49.93,0.07
Station02,642,2024-08-19 10:41:00,232.05,0.03,0.31,0.002,49.62,0.06
Station02,643,2024-08-19 10:42:00,237.38,0.02,0.37,0.002,50.42,0.05
Station02,644,2024-08-19 10:43:00,236.26,0.05,0.48,0.001,49.95,0.02
Station02,645,2024-08-19 10:44:00,231.11,0.02,0.03,0.002,49.52,0.06
Station02,646,2024-08-19 10:45:00,237.13,0.03,0.14,0.003,50.2,0.08
Station02,647,2024-08-19 10:46:00,233.44,0.04,0.35,0.001,49.87,0.04
